,sigma_Cl,sigma_H,sigma_N,sigma_O,epsilon_Cl,epsilon_H,epsilon_N,epsilon_O,ucmd_clf
51228,0.990487323880624,0.577624756061671,0.498675244408803,0.490041956356239,0.664611985542322,0.747565156252954,0.436190546780989,0.782071707984367,True
747342,0.638263469185092,0.748247354610651,0.429130060689984,0.794325382575461,0.423179781750859,0.926673867893922,0.421167468433967,0.0985444933530773,True
111356,0.850873888426826,0.667260871922861,0.670468413951807,0.363809913065115,0.917077616542386,0.694510811637191,0.973161680564785,0.529527419127659,True
900920,0.991692361165272,0.990933800107842,0.93314853757559,0.453849613518582,0.426418603963645,0.942529797643852,0.365305903222821,0.526146016992087,True
407871,0.234450551973337,0.707588897583323,0.34799882768345,0.832091143567885,0.00401444933488159,0.367660851434641,0.994781183107405,0.198866665450272,True
241626,0.790492856388689,0.985132849574238,0.859238507667769,0.384229051168619,0.910549733785564,0.512922186161349,0.571859097806962,0.798040075385103,True
528354,0.373081892530265,0.942338371946661,0.935070192583156,0.539457187515468,0.840669424455646,0.739409937809031,0.429069093329734,0.0119895612304093,True
330630,0.491195059626377,0.87035723559854,0.834789238168152,0.402681618804175,0.526450692493404,0.765502751344438,0.112513802046938,0.994072572793701,True
488074,0.492845411723301,0.978758547669789,0.95969687694653,0.47660875466847,0.119014386241108,0.998835930457586,0.669245957498599,0.344010526411997,True
134700,0.692997430494637,0.955601768818391,0.869890805378079,0.365262647571107,0.96075267577752,0.185666453409389,0.0709265756317823,0.800731320376544,True
228927,0.0658822806205911,0.835785137901408,0.834598718828032,0.684483872243199,0.418868732287294,0.47905640325588,0.360536813336238,0.0605356231358868,True
675634,0.828795587576711,0.860791390016415,0.892351439769258,0.495722836114535,0.987509915274207,0.593236913397412,0.0125019640764192,0.384919571186664,True
804047,0.47587944691649,0.943828347529255,0.422938901644536,0.659912990703624,0.0550890441031335,0.160254958906011,0.998810027157331,0.0288736821507269,True
209322,0.966650734197134,0.753722247877925,0.787098912065119,0.455883132428602,0.722857792768496,0.438418041112902,0.0323278858271203,0.650928101080716,True
945586,0.185873412458003,0.989884819857507,0.727428925061348,0.482254169851121,0.200037198749301,0.419504496039613,0.862319793507827,0.917013122912526,True
292347,0.360653377823995,0.568580636415938,0.327021651876648,0.730125912370318,0.942537107494492,0.985015561104773,0.378678870081154,0.423153703328928,True
669298,0.747194735349391,0.778611684534866,0.190965263420359,0.760243755745702,0.0591551474292193,0.0364632664290393,0.430319748672447,0.764864528798726,True
708744,0.970874441085256,0.696779803531196,0.294951019423804,0.639344967701107,0.776585894165743,0.960212018213561,0.717618569957161,0.826253833010269,True
942205,0.0291744405615155,0.714595482822906,0.442115955609,0.663051716016831,0.688224227108037,0.022098179048507,0.408782554158411,0.691838053596122,True
132916,0.856402991143895,0.923622078652892,0.602512896566868,0.543389226127772,0.875584544238225,0.0580758123953211,0.748508915887248,0.162651479994824,True
947777,0.690336334235215,0.641383796283123,0.34202820071866,0.781704290500343,0.840950760055537,0.816126125546047,0.186173179230789,0.695930796141976,True
150976,0.934918304380732,0.465881492300113,0.485763996876761,0.535022448769968,0.0237700270444116,0.908787387398865,0.661519720972157,0.869586673350102,True
420022,0.569606586159016,0.539213737026961,0.621541830284321,0.505142548363587,0.483668296670922,0.804357454153175,0.34363212283578,0.70319944823911,True
575569,0.449231044880631,0.952263774630462,0.977137541826722,0.647075360233048,0.102933885732756,0.64961873236406,0.52172597805138,0.0417983407318998,True
367741,0.635737536046777,0.722731777963234,0.885588628921876,0.54508295577628,0.389924545567477,0.974731363334636,0.163976941219984,0.728892800986106,True
886218,0.880794658276026,0.932291625786146,0.221772413258824,0.549506095060506,0.0458928429147243,0.692255565306784,0.945437897752532,0.132224429958172,True
882331,0.395660582914882,0.878400251105632,0.427701094195584,0.678557381943618,0.229049525215204,0.245295134970705,0.624435000352646,0.639165055043898,True
715400,0.867192065378905,0.935497831926077,0.866464975244991,0.500306055138209,0.0111491120567279,0.78876166413242,0.471928016861867,0.851977689670525,True
842673,0.285770172591077,0.48963250962828,0.454581387492299,0.651744187227743,0.880343130320636,0.682252330109233,0.311407092016626,0.828560674440655,True
996628,0.889894390308697,0.852592117608552,0.59402282571467,0.716717829500555,0.27210926809259,0.218703206486585,0.315955328901472,0.394861026490355,True
735810,0.390926364717266,0.882002802433169,0.733207152124481,0.474417931737605,0.996789388583491,0.426154855315652,0.477553760425838,0.965929591246847,True
92525,0.416220638775336,0.719966574286934,0.487938982115656,0.725902616197048,0.408321883009672,0.405511622708743,0.180307418205735,0.262986683800952,True
558344,0.608245428656124,0.543418877273882,0.438363595952756,0.646297323290206,0.995611314872531,0.990540505004824,0.82171104048453,0.697504381941052,True
244212,0.967925210261085,0.963066832572306,0.598261482429883,0.416658710839275,0.454688209549328,0.285385580014352,0.988040134066219,0.478633417963724,True
79625,0.9649021352387,0.653959564825971,0.495750812158402,0.533773746929141,0.999434242600294,0.349096403125339,0.746323847424198,0.787363036184234,True
600130,0.904237413286762,0.919302822887023,0.423820830695151,0.542996925351976,0.720915401435881,0.675519009496019,0.943217555200396,0.0580835992909677,True
671368,0.49793546229339,0.833516241956653,0.825983123473143,0.41082278823405,0.158681569009624,0.352830662116665,0.100834210737863,0.76510485450275,True
912093,0.999154145537804,0.88824721395944,0.833970211725158,0.389984496036341,0.706009953262498,0.549806521759178,0.784229726414562,0.387486320297715,True
428738,0.491948601235994,0.69879853436837,0.109042340183498,0.578956110649542,0.547600324822133,0.0518283712386451,0.713997606473116,0.667025539113451,True
972661,0.981287478652732,0.918550726658388,0.36482257113505,0.734562308226951,0.0714177869384032,0.0865447808691862,0.0478336161938685,0.744170240516858,True
107885,0.0920725315348918,0.997314784860305,0.94457529452211,0.545953949211328,0.124038416807563,0.643397891642007,0.431862254765928,0.390229580719254,True
155772,0.977832169835973,0.854787672044522,0.261641650256564,0.474413666879115,0.200293864514305,0.855610001972198,0.997310716404891,0.990539258942904,True
47744,0.595664081654249,0.859824029144898,0.109189309713545,0.633183800376961,0.983320427750174,0.8177788644293,0.834323573559672,0.105772501378155,True
399342,0.0459176410966579,0.624920459030494,0.313281526701495,0.730146563139688,0.350414675303455,0.940959667625911,0.561108818466415,0.730892250750944,True
433183,0.264441004794092,0.832774093053405,0.249872672308294,0.601651906859738,0.152254317688859,0.558012130099311,0.984532806772544,0.44658192314404,True
732254,0.998649116841811,0.893953296212205,0.683629438700649,0.306432266701105,0.364589408572723,0.97851065059926,0.938013041792854,0.61066923404714,True
493209,0.591402807206377,0.863016078897253,0.516831065559461,0.716856549025396,0.98824453178934,0.135997890830503,0.894494117105523,0.0618097164894759,True
264845,0.447968173137531,0.679586179608571,0.0518806891518774,0.818203389464732,0.741129073913854,0.371180914043951,0.871981166242139,0.298280421235231,True
559332,0.0109880700040666,0.953677620465743,0.990550351761489,0.574921482304694,0.268913982581028,0.989512471780395,0.534867598303379,0.0465748773164799,True
375081,0.538640421865063,0.960822850807044,0.935097226881943,0.500017573896398,0.0364918546359867,0.892026628712863,0.0528166550488631,0.22305609878715,True
624967,0.608419726029919,0.689096545199541,0.536269119784804,0.753881832262021,0.9045449951716,0.501103539913579,0.0186031782655675,0.505846889126174,True
